Id,SalePrice
1573,163155.2681648105
1574,162991.80395206367
1575,163104.30736388886
1576,163156.49273030585
1577,163159.69419985474
1578,163011.71854018077
1579,163067.8706976977
1580,163107.75728632841
1581,163059.1036897038
1582,162965.9290581289
1583,163144.40352408707
1584,163148.99149197683
1585,163137.6265224827
1586,162995.7405444173
1587,163002.50959428272
1588,163034.4982207046
1589,162998.09019484313
1590,162975.2218552864
1591,162987.09507953445
1592,163016.89594947704
1593,162958.35155247257
1594,163016.72581893625
1595,163020.52617691865
1596,163066.7029914059
1597,163020.1233344934
1598,163129.01198495226
1599,163086.35446412297
1600,163075.40106313906
1601,162966.72008745826
1602,162984.8569469104
1603,163001.79428378475
1604,163109.8540151217
1605,163140.96971876742
1606,163013.01074605813
1607,162995.729112086
1608,163160.14933748005
1609,163142.09763451183
1610,163082.64513365814
1611,162986.6712096242
1612,163102.10980620724
1613,163061.61182936924
1614,163041.70601677225
1615,162998.38737489644
1616,162990.40840634264
1617,162985.05895433077
1618,162993.44545140702
1619,163050.3797354215
1620,163031.46516573997
1621,163031.16825541295
1622,163007.59386607338
1623,163114.2280588169
1624,163145.69720988825
1625,162985.59143624656
1626,163016.78607870475
1627,163101.50110028285
1628,163170.83389829416
1629,163077.53639457774
1630,163122.32404678254
1631,163082.46369196477
1632,163131.7475369999
1633,163117.39385505382
1634,163128.01202612248
1635,163109.4841777043
1636,163079.58370672248
1637,163060.74946821816
1638,163082.97057804378
1639,163059.38169942982
1640,163085.91542623754
1641,163041.95520733576
1642,163127.28783321686
1643,163134.9548563757
1644,163151.87588607127
1645,163054.00487105842
1646,163028.6885034214
1647,163002.0235587085
1648,163003.74597522788
1649,163027.63325671596
1650,162974.46382139725
1651,162989.27405272194
1652,162981.18467498306
1653,162984.55718462233
1654,163030.88988124483
1655,163030.86358962298
1656,163021.7741300613
1657,163009.72151783627
1658,163061.633730896
1659,162981.890433716
1660,163065.30862530306
1661,163125.4615449035
1662,163148.38624252324
1663,163134.44702976715
1664,163121.0324111726
1665,163120.40104947213
1666,163154.15285467575
1667,163140.78102430046
1668,163135.66847566297
1669,163140.88480767325
1670,163120.54680535084
1671,163155.22069878542
1672,163143.12411427332
1673,163158.84192731598
1674,163156.40460031453
1675,163159.40880321225
1676,163164.74308525986
1677,163163.838122553
1678,163114.30754740263
1679,163148.77720776253
1680,163109.18114280433
1681,163117.74146110154
1682,163156.4590135157
1683,163147.94401507595
1684,163137.7058452448
1685,163158.77980818023
1686,163158.44361624477
1687,163117.90674789404
1688,163157.75133540004
1689,163157.2505125534
1690,163164.37229543502
1691,163164.02070253238
1692,163146.92031873882
1693,163133.02956389432
1694,163109.5935060402
1695,163085.03740789753
1696,163148.43842591246
1697,163060.24144068605
1698,163168.1340409565
1699,163119.64876912738
1700,163167.30641371052
1701,163155.31973391696
1702,163153.28680343143
1703,163145.88042692674
1704,163167.1218489086
1705,163154.01711112622
1706,163119.15702490628
1707,163129.33081305114
1708,163134.6592594997
1709,163156.46989954598
1710,163154.10962285742
1711,163143.61668392335
1712,163143.31911500252
1713,163135.43871834734
1714,163135.10328044437
1715,163159.9600877074
1716,163121.0174267335
1717,163126.66673003187
1718,163084.04972305355
1719,163151.73767047876
1720,163143.0525524155
1721,163095.08256372964
1722,163079.81021074808
1723,163075.75484154554
1724,163153.7112837661
1725,163173.8133782622
1726,163117.8189009834
1727,163109.63293384307
1728,163132.90261900908
1729,163073.9358800276
1730,163013.7500157839
1731,162983.59734962962
1732,162980.7235680756
1733,162975.73748221248
1734,162996.5656540789
1735,163059.44770188196
1736,163009.82473199785
1737,163110.6517352521
1738,163139.84612617706
1739,163103.47011750497
1740,163145.02976277572
1741,163149.11437405983
1742,163098.63441868
1743,163098.37880796986
1744,163085.99394162768
1745,163086.0523644138
1746,163041.02656073298
1747,163078.57734958956
1748,163077.97880971624
1749,163042.7596536645
1750,162997.22249419944
1751,163119.2992201921
1752,163002.1503392009
1753,162981.99789101802
1754,163044.65621756468
1755,163063.13295992583
1756,162980.21298805537
1757,162958.68829958152
1758,163008.36387599618
1759,162991.0309173213
1760,163032.49450636908
1761,162989.30952631234
1762,163006.1997883081
1763,163043.25398255634
1764,162990.98203789117
1765,163003.8646804438
1766,163019.59296909676
1767,163027.28097536453
1768,163023.78687243618
1769,163003.76293600386
1770,163031.4485124086
1771,162998.74156065405
1772,162998.9456260099
1773,162983.30458673203
1774,163005.00984922817
1775,162998.91838425523
1776,162965.7990125884
1777,162964.74632397233
1778,163039.41703290105
1779,163016.3130820037
1780,163006.91479488398
1781,162974.63628319802
1782,162971.23563453695
1783,163031.86214259983
1784,163017.91444928318
1785,162976.00012678758
1786,162991.83082086153
1787,163069.15447771188
1788,163037.95432550967
1789,162994.16279306915
1790,162984.21838033813
1791,163024.50587206223
1792,162992.4094172896
1793,163021.6018978298
1794,163033.06237494745
1795,162989.18465411704
1796,163043.6939912789
1797,162976.6269818529
1798,163002.09159103615
1799,162962.04322533234
1800,163033.9445396495
1801,162959.5933802213
1802,162969.38605047512
1803,163001.01382419033
1804,163061.69905323122
1805,162992.4661561209
1806,163003.48885699807
1807,162980.06850635927
1808,162997.9085157795
1809,163025.9454817085
1810,162965.82916063705
1811,163025.43954120923
1812,162984.74164698605
1813,162951.0050275007
1814,162972.8647040847
1815,162972.28883920726
1816,163007.2697573346
1817,163041.09730971244
1818,163012.39358251312
1819,163006.9045584496
1820,162979.29407164626
1821,162987.10671601832
1822,163011.79107686202
1823,162986.78727904896
1824,162995.36963074756
1825,162976.14811412332
1826,163009.53198036164
1827,162966.20682730564
1828,162965.91171466702
1829,162975.53541840252
1830,162985.43023188284
1831,162980.21731694118
1832,162993.35374701445
1833,162988.37996829549
1834,163023.7621824425
1835,163007.53858610263
1836,162964.1330517864
1837,163034.14568785945
1838,162976.53556407086
1839,163004.3723895843
1840,163028.2845060837
1841,163035.2026946795
1842,162980.0634361132
1843,163007.26973656612
1844,163051.3472803042
1845,162989.5724428727
1846,163025.34372736653
1847,163011.12072453214
1848,163003.8228466776
1849,163010.09847078953
1850,162968.2242447107
1851,163000.49885108095
1852,163001.21892667084
1853,163088.610121482
1854,163098.3836460366
1855,163078.46473880467
1856,163147.08693766894
1857,163050.2678800899
1858,163003.72244431634
1859,163004.26850836584
1860,163047.51336808063
1861,163004.24879409387
1862,163100.89143756818
1863,163095.86867089302
1864,163095.86873398756
1865,163133.3955574004
1866,163140.7876821084
1867,163151.33899510247
1868,163160.76449682302
1869,163158.02452583076
1870,163173.45384140892
1871,163151.36558475858
1872,163159.18369499806
1873,163138.33297246354
1874,163051.04042166527
1875,163093.62156529288
1876,163121.1980380424
1877,163167.47824728227
1878,163160.42109588798
1879,163044.66969475773
1880,163000.56059878855
1881,163155.66952525525
1882,163168.1210635671
1883,163153.69774175994
1884,163153.83525225805
1885,163148.85335351955
1886,163128.4110288335
1887,163146.20687861738
1888,163168.8566330859
1889,163140.57543531817
1890,162991.42126464442
1891,163065.50853821638
1892,162966.80104778716
1893,163005.3881613978
1894,163008.68317666833
1895,162996.60555183527
1896,162962.3712898247
1897,163006.6675802641
1898,162988.46796296487
1899,163034.20025437415
1900,163001.012251102
1901,162981.70421026708
1902,162987.68969190167
1903,163002.87746971316
1904,163005.13744832983
1905,163014.80934717652
1906,163020.63241323337
1907,163027.67781115326
1908,162965.40381472942
1909,163046.40988185926
1910,163017.172666755
1911,163044.255909038
1912,163072.6036921353
1913,163012.22089832692
1914,162963.24699790747
1915,163100.19046080564
1916,162987.47226502793
1917,163115.746363073
1918,162996.8962149273
1919,163046.82106684055
1920,163019.03188434464
1921,163093.1971083859
1922,163112.49454691724
1923,163087.52859824442
1924,163110.5028346093
1925,163151.59343636624
1926,163112.6724340848
1927,163025.6734007704
1928,163013.85901006986
1929,163012.86349259084
1930,163032.9751342289
1931,163031.21474970176
1932,163026.36328926924
1933,163081.34322909763
1934,163070.41657386805
1935,163097.4747066967
1936,163113.94529760713
1937,163076.3982210831
1938,163108.37762379512
1939,163115.9984383459
1940,163118.08727499936
1941,163097.34464049846
1942,163103.95774980306
1943,163124.52122322624
1944,163143.36513051705
1945,163129.10048666157
1946,163001.6287033658
1947,163096.73300505418
1948,163034.95397348824
1949,163106.99380399982
1950,163069.98993968195
1951,163097.38353284146
1952,163086.51389603596
1953,163080.93710278455
1954,163041.41995292934
1955,163000.58555222125
1956,163121.31762723066
1957,162995.09764270636
1958,163175.5723271837
1959,163027.906466168
1960,163018.23600864585
1961,162981.54075078518
1962,162982.95488923974
1963,162989.59751539858
1964,162982.90739238748
1965,163048.50428765244
1966,163015.4914304989
1967,163147.9553181059
1968,163135.60273001646
1969,163136.99165705056
1970,163145.73777606632
1971,163114.5338078401
1972,163133.38270226232
1973,163151.5343834835
1974,163145.94377251156
1975,163101.27211209104
1976,163167.40198808163
1977,163160.31258056167
1978,163153.15263372625
1979,163119.35216387437
1980,163159.16492854
1981,163114.59996252158
1982,163128.1583099479
1983,163132.4658114953
1984,163136.39035306918
1985,163160.22949820553
1986,163145.22579150656
1987,163132.2741798621
1988,163155.2587986057
1989,163147.74527240405
1990,163158.42919727403
1991,163164.55577399264
1992,163158.91852794882
1993,163141.34917726315
1994,163123.5208031017
1995,163095.494046169
1996,163125.3090570864
1997,163134.7106690703
1998,163167.6496713234
1999,163156.28702119252
2000,163172.22038048695
2001,163144.18641286972
2002,163129.5465803749
2003,163160.28171047877
2004,163170.4085691251
2005,163127.51114965943
2006,163148.41349299345
2007,163147.86490694675
2008,163131.14851379438
2009,163157.65477233316
2010,163162.4814592116
2011,163098.15926528792
2012,163135.79645097724
2013,163174.37235721663
2014,163149.86661205493
2015,163172.14499798106
2016,163160.5449240874
2017,163126.43708689997
2018,163017.25471293463
2019,162992.758966893
2020,162981.3071999263
2021,163007.5058850885
2022,163003.00093409794
2023,162996.6500930498
2024,163145.31495215307
2025,163127.89485957345
2026,163120.44223185183
2027,163107.16924517538
2028,163103.70001862297
2029,163050.13830399644
2030,163120.457015114
2031,163150.7559823645
2032,163125.60593753582
2033,163150.43349272
2034,163113.86148304975
2035,163091.96979502786
2036,163099.32617771532
2037,163098.58021200067
2038,163096.38508729928
2039,163110.9152528408
2040,163107.50335207253
2041,163096.1136026395
2042,163122.4409859052
2043,163028.93183154406
2044,163014.099583185
2045,163028.28343925576
2046,162978.61833909107
2047,162987.7856255991
2048,163000.79460976215
2049,162971.1727781993
2050,163040.8525467425
2051,163012.51037600657
2052,163001.72639815035
2053,163029.63900998508
2054,163006.83722307472
2055,163035.36899835506
2056,163025.09491346273
2057,163006.8431640908
2058,163097.39904816213
2059,163001.83412904083
2060,163020.9606815933
2061,163015.09837869255
2062,162989.26370725298
2063,163001.49476507684
2064,162977.44172100408
2065,162983.3488217083
2066,163004.22581726877
2067,163011.30660499388
2068,162966.0271728097
2069,162969.685989129
2070,162995.80921691217
2071,163034.07131047832
2072,162977.6563601038
2073,162996.313341919
2074,163029.1434868903
2075,163004.13390061865
2076,162968.2407765053
2077,163038.79779377478
2078,162969.91126938126
2079,162961.5965352305
2080,162957.03609665245
2081,162971.28795578596
2082,162985.19083470467
2083,162981.86216204742
2084,162958.82208977075
2085,162977.60866601582
2086,163013.5962202662
2087,162974.4200696316
2088,162994.170603861
2089,162958.31249135762
2090,163017.5898569142
2091,162983.8926424703
2092,162970.21767258472
2093,162998.77850080098
2094,163018.0319183298
2095,162964.81352884704
2096,162965.94181819586
2097,163015.1604625633
2098,162962.20936065295
2099,162975.90128928455
2100,162997.36698625862
2101,162992.3194798398
2102,162976.4099898693
2103,162976.7049625455
2104,162981.79047720876
2105,163048.6049335872
2106,163003.05550485995
2107,162998.49803615516
2108,162977.23554910455
2109,162947.7576279525
2110,163008.19906712172
2111,163011.69117841896
2112,162967.78619783532
2113,162987.10321466648
2114,162991.67454768997
2115,162986.2006792997
2116,162976.17340255057
2117,162976.70673700116
2118,162958.93966428394
2119,162970.34151083024
2120,163008.75135306476
2121,162995.32031830293
2122,162973.71346377814
2123,162989.63755384984
2124,162977.61139520485
2125,162973.62856034015
2126,163026.9168711078
2127,162991.94964220357
2128,163014.81415674623
2129,162996.17683397458
2130,162965.74550466964
2131,162973.26692961084
2132,162980.86186055973
2133,162979.36936847604
2134,162982.51215279335
2135,162985.6709286475
2136,163014.79674187617
2137,163011.69187033788
2138,163017.77013661579
2139,163002.45602445045
2140,163035.95507135178
2141,163045.40083214667
2142,163022.519958053
2143,163057.89491916398
2144,163004.3904399107
2145,163046.11247747391
2146,162997.38533819694
2147,163016.8160101189
2148,163011.66038729833
2149,163056.26868682494
2150,163053.52683801463
2151,162975.97657356804
2152,163049.73274732498
2153,163002.0879283125
2154,163039.44189242582
2155,163028.5084743405
2156,163128.016158893
2157,163137.68267822708
2158,163161.4430207505
2159,163146.17349606793
2160,163148.989649961
2161,163165.163684323
2162,163148.19592686827
2163,163129.4884760084
2164,163161.26859143705
2165,163039.8024631289
2166,163052.55426400818
2167,163145.46787046408
2168,163144.5151345257
2169,163179.5007162968
2170,163169.57574868327
2171,163038.65343674622
2172,162995.78189087464
2173,163009.8562915789
2174,163166.99223279636
2175,163165.9714147207
2176,163156.96602567157
2177,163150.1852332093
2178,163155.65944610408
2179,163141.14453253683
2180,163065.79562539942
2181,163141.913835779
2182,163161.0125048498
2183,163157.4546371772
2184,162981.70163430495
2185,163048.28816798888
2186,162982.0421173677
2187,163025.58112345132
2188,163019.15225026023
2189,163031.0195221589
2190,163004.94849150488
2191,162996.5027022394
2192,162978.38907262377
2193,163016.29719792906
2194,163000.88359334314
2195,163021.81893398435
2196,162997.14515476485
2197,163006.15674581466
2198,163006.63818168128
2199,162999.2902443722
2200,162989.62272409748
2201,163008.57047154405
2202,163065.03947650746
2203,163012.0835228175
2204,163015.20311317558
2205,162980.48865897086
2206,163034.71915054103
2207,163037.83223507565
2208,163064.6824945886
2209,163017.64786941532
2210,163002.4699420824
2211,162983.1607962665
2212,162995.1224768017
2213,162989.96078338742
2214,163028.77380780183
2215,162976.12342947823
2216,163004.43649966788
2217,163031.58178128337
2218,162982.30894061597
2219,162989.04676242327
2220,163013.35039285608
2221,163100.52401736888
2222,163104.3702451438
2223,163124.2159836543
2224,163107.6477406313
2225,163010.5386129992
2226,163038.69183210732
2227,163133.00541208615
2228,163148.53725175525
2229,163160.83429736327
2230,163075.09593353068
2231,163159.76584056395
2232,163034.51300012603
2233,163087.83205979236
2234,163154.68021436545
2235,163143.68031228188
2236,163152.23808405365
2237,163160.1942656434
2238,163089.3175346263
2239,163053.91435971094
2240,163078.71128428585
2241,163041.74985635641
2242,163034.58216071862
2243,163030.24926621007
2244,163036.0346322148
2245,163032.06321321058
2246,163017.36325586474
2247,163004.97579325718
2248,163008.87186607096
2249,163020.86130555702
2250,162979.6167367834
2251,162994.92690067185
2252,162982.06809875774
2253,163082.06490529983
2254,163075.49632573864
2255,163100.05293152347
2256,163116.6651434673
2257,163097.38847929056
2258,163104.12327277794
2259,163083.99623642676
2260,163006.47369258563
2261,163087.83513579643
2262,163126.74068669137
2263,163144.82026310038
2264,163133.04463674437
2265,163026.78453738446
2266,163114.32790468878
2267,163148.25971547212
2268,163109.75016901566
2269,163031.28325030784
2270,163111.80820607895
2271,163071.72201550624
2272,163078.72567509869
2273,163063.6669240176
2274,163057.0580810269
2275,163016.77670324984
2276,163078.60378394305
2277,163001.26359020377
2278,162957.98550936062
2279,163029.09141409025
2280,162981.58972671514
2281,163101.26811635506
2282,163103.93539744374
2283,162982.14890086986
2284,163000.48320990746
2285,163015.4313567566
2286,162972.3284817139
2287,163130.88768575364
2288,163130.32435945145
2289,163157.37224151325
2290,163131.10578324777
2291,163135.75017014352
2292,163133.97966098698
2293,163134.87897584133
2294,163118.01643240167
2295,163121.32188911454
2296,163127.6629602661
2297,163141.2129090857
2298,163099.83375505835
2299,163158.93959293564
2300,163161.87556931065
2301,163152.68387769427
2302,163171.80724568546
2303,163168.8451146766
2304,163154.10105071802
2305,163154.4024728125
2306,163152.05821235714
2307,163160.02702006267
2308,163150.59428889197
2309,163107.4927845593
2310,163131.22747399478
2311,163145.65397154682
2312,163113.9272849735
2313,163141.7651776401
2314,163124.04947851526
2315,163161.11400138485
2316,163136.22058421164
2317,163127.7623487829
2318,163165.12193611072
2319,163157.45451589226
2320,163154.29626873415
2321,163158.82927667987
2322,163155.13219501925
2323,163151.44407372485
2324,163142.4645345442
2325,163157.26524504964
2326,163137.17574116023
2327,163152.01722230657
2328,163156.80642858025
2329,163116.54007758477
2330,163107.56054641187
2331,163178.1986380353
2332,163142.70444978352
2333,163165.48406434996
2334,163151.96030366048
2335,163162.04094556707
2336,163171.00901185325
2337,163119.45187939424
2338,163140.2479000937
2339,163151.87936954552
2340,163121.6338440037
2341,163121.51159928777
2342,163166.95745917386
2343,163162.67061552708
2344,163151.8807847497
2345,163147.75510138966
2346,163147.72012150087
2347,163139.28128277414
2348,163156.55159802135
2349,163107.70413236582
2350,163123.16453584188
2351,163100.0898986299
2352,163151.67666676073
2353,163146.8352938202
2354,163069.18755145345
2355,163110.4665117336
2356,163111.5825529611
2357,163157.20519377897
2358,163154.85378729465
2359,163025.48949116762
2360,162991.0426171683
2361,162977.12314962887
2362,163145.7191994539
2363,163041.8181040766
2364,163067.09314457292
2365,163119.660225458
2366,163150.86497197242
2367,163151.18575843464
2368,163131.56772496647
2369,163136.6090054125
2370,163052.75599325614
2371,163097.44158133894
2372,163086.6264836549
2373,163098.0444837782
2374,163139.68347967986
2375,163111.81111330402
2376,163115.14847422665
2377,163099.41102231402
2378,163021.01828319937
2379,163046.5589960714
2380,163044.93762984997
2381,163063.8732600475
2382,163036.0331546098
2383,163122.99223074233
2384,163124.42368031348
2385,163020.42028934072
2386,163006.1620531088
2387,163014.0577473343
2388,162993.50707260685
2389,162997.9096544811
2390,163009.00315062568
2391,163018.07703765813
2392,162963.40672793888
2393,163021.28209282114
2394,163027.0155947341
2395,163028.92998054472
2396,163012.01622028742
2397,163043.6321757606
2398,163000.67340922912
2399,163026.44762231095
2400,162979.44628916035
2401,162993.64664696378
2402,163004.0893532383
2403,162960.86443739338
2404,163025.81746648025
2405,163027.10270157043
2406,163037.53223325807
2407,162994.67346258138
2408,163014.15114281027
2409,163000.91697393233
2410,162994.48835262508
2411,162960.7397998055
2412,163024.3213167636
2413,162986.54370917115
2414,162986.2584414452
2415,162975.81149408966
2416,162954.5746089935
2417,162982.30107727804
2418,163001.67736602612
2419,162994.94351727
2420,162967.21635973643
2421,163007.3407644144
2422,162952.48005119638
2423,163036.83215764613
2424,162990.90249927188
2425,163035.27099763535
2426,162985.39890702878
2427,163041.31837188025
2428,163011.42221704288
2429,163000.65303935716
2430,162999.92173581445
2431,162983.33522784634
2432,163041.0188924323
2433,162996.09146166628
2434,163005.5980323624
2435,162981.22669940608
2436,163008.4742699467
2437,162970.50394934826
2438,162999.47523401148
2439,163001.1614905777
2440,162953.8878052387
2441,162997.9285670527
2442,162963.43444655888
2443,162984.01143535163
2444,163002.26016118922
2445,162987.6329508815
2446,162981.60198806267
2447,163054.86105809917
2448,162979.968929565
2449,162972.47873603384
2450,162982.64850712725
2451,163028.53818086654
2452,162992.59274566692
2453,162973.9113710837
2454,163018.10373809285
2455,162991.70436444847
2456,162974.45352191315
2457,162971.75527007788
2458,162996.66295339575
2459,162990.99383654058
2460,162989.5047314155
2461,162965.3445086726
2462,162970.18330203
2463,162985.2602438905
2464,162972.8495442109
2465,163012.26217314904
2466,163006.27104751318
2467,163022.45682976383
2468,162956.78562489
2469,162952.35777282983
2470,163001.1746972825
2471,163033.16996494707
2472,162965.48057607346
2473,163000.83709010025
2474,162988.77079061992
2475,163005.77284917637
2476,162978.73351778177
2477,162994.44141076604
2478,163016.34902944244
2479,162964.60046052714
2480,163027.34407652493
2481,163018.11008738342
2482,163013.74105789137
2483,163018.5508972165
2484,162981.19229316004
2485,162995.6258706407
2486,162999.5900620361
2487,163034.11456909947
2488,163018.4921206115
2489,163019.90880656854
2490,163006.5275979886
2491,162995.17988466326
2492,163060.40899141174
2493,163015.0637441742
2494,162971.80741113887
2495,162968.80114573857
2496,163066.5157569444
2497,163003.29981469177
2498,162971.94646985971
2499,163011.854290667
2500,163039.39977936368
2501,162973.8653963546
2502,163004.55882794486
2503,162997.91270565861
2504,163016.2830375194
2505,163145.04686271749
2506,163156.55593035123
2507,163133.86761872936
2508,163166.34855015116
2509,163172.32975033752
2510,163165.84064935512
2511,163142.74785023057
2512,163159.00114467868
2513,163144.7982954051
2514,163081.2290141496
2515,163052.55886382383
2516,163133.0654129302
2517,163055.47597079692
2518,163068.41089746245
2519,163167.9326981719
2520,163149.9927914456
2521,163159.69063396257
2522,163169.9030116841
2523,163018.39550601077
2524,163044.75069973478
2525,163000.82491168575
2526,163013.2254433452
2527,163037.31824417523
2528,162991.7484719506
2529,163021.18153398403
2530,163002.59003474767
2531,163130.82565250085
2532,163165.85503532947
2533,163160.029179254
2534,163119.79628901
2535,163171.13390364932
2536,163168.1461967418
2537,163162.20262181372
2538,163161.8243625331
2539,163152.70077358405
2540,163141.0439429312
2541,163152.1185672096
2542,163154.92457839032
2543,163033.23079835664
2544,162993.7073969743
2545,162980.32063942155
2546,163010.23231195685
2547,162987.63050057116
2548,163037.18846921984
2549,163087.37200810548
2550,163113.37504021724
2551,163098.06764594847
2552,162991.6051943749
2553,163020.64330825102
2554,162976.6847738196
2555,162974.91351627876
2556,162948.91538541127
2557,162974.56012148873
2558,163027.69785126718
2559,162993.9317380147
2560,162988.30347902665
2561,163014.32876834337
2562,162999.77319540217
2563,162978.88912884798
2564,163032.22495138625
2565,163017.08032961548
2566,163032.09503473178
2567,162999.41373883435
2568,163031.19909914504
2569,163067.37456572044
2570,163004.72329869657
2571,163091.62856230623
2572,163031.9636570949
2573,163053.66583293758
2574,163085.91776021282
2575,163002.16652255948
2576,163028.58735738322
2577,163032.73927333162
2578,162971.0664826065
2579,162976.62291066968
2580,163009.15373167905
2581,162975.52914749022
2582,163022.2642510618
2583,163120.7600720078
2584,163068.79259852963
2585,163154.04403280834
2586,163151.25054004983
2587,163050.6309893194
2588,163010.38823257436
2589,163023.47260961862
2590,163147.164353617
2591,163051.8713967618
2592,163140.1364211719
2593,163150.10165654935
2594,163045.7456325119
2595,163135.92226508816
2596,163160.45298182158
2597,163113.59728102715
2598,163169.37647447665
2599,163097.89795721124
2600,163006.97447153486
2601,163069.1007116641
2602,162983.82164849617
2603,163022.83840300576
2604,163002.589022778
2605,162995.26430558792
2606,163093.41038428768
2607,163070.65898020382
2608,163059.85601160472
2609,163070.01889844137
2610,163014.15756981334
2611,162991.02460940424
2612,163042.3692809802
2613,163022.2805260076
2614,163000.05224170943
2615,163016.0715415594
2616,163032.50580494126
2617,163007.88006414828
2618,163049.12912348544
2619,163020.40383557146
2620,163082.8808127283
2621,163076.82134453708
2622,163072.81828110357
2623,163157.711400896
2624,163170.26871673053
2625,163129.56846139775
2626,163082.9225703498
2627,163037.41142650865
2628,163139.14487928167
2629,163113.45048108534
2630,163145.66698774137
2631,163143.74543810304
2632,163137.92965144603
2633,163118.61709124417
2634,163119.95996649633
2635,163062.32556780337
2636,163034.8230395525
2637,163085.6975695869
2638,163137.76766990815
2639,163052.60676480384
2640,162994.67671711714
2641,162961.08584333927
2642,163103.6828602174
2643,162984.98972131006
2644,163026.87193745535
2645,162987.86684439768
2646,162981.51518126082
2647,162989.28251523073
2648,163036.17050779157
2649,163000.84185278192
2650,162989.44922100252
2651,163048.7149726019
2652,163149.4203438295
2653,163153.89731851564
2654,163138.8117389753
2655,163130.41494766696
2656,163152.371064206
2657,163124.07281851923
2658,163123.37067293047
2659,163142.06284861802
2660,163128.23225474148
2661,163153.7995791393
2662,163110.92461032353
2663,163172.20227623812
2664,163101.52894504584
2665,163112.7468138422
2666,163114.3727114333
2667,163142.98862838038
2668,163143.38517199975
2669,163148.67023862357
2670,163162.93861980297
2671,163155.83071946297
2672,163160.17923230937
2673,163157.7498130125
2674,163138.24497208354
2675,163158.29203365196
2676,163159.55109230382
2677,163102.062420741
2678,163156.3428990484
2679,163174.65118124394
2680,163166.4793026748
2681,163162.62481527607
2682,163170.63663563202
2683,163112.514630922
2684,163169.94245266897
2685,163133.2653621619
2686,163127.91502054036
2687,163139.13518929455
2688,163141.81613038376
2689,163146.75191522206
2690,163133.49074354747
2691,163144.9683662612
2692,163078.85048671695
2693,163160.800419237
2694,163088.13031659133
2695,163156.7813112676
2696,163167.10180753074
2697,163104.34734958893
2698,163127.58954225836
2699,163118.86930460762
2700,163118.5798718977
2701,163116.1636918463
2702,162984.9779460892
2703,163019.48279625113
2704,162985.9647911197
2705,162985.80382629586
2706,162995.88996848903
2707,162996.94164415196
2708,162985.2880682153
2709,162976.1238611539
2710,163003.68598890645
2711,163093.83520388923
2712,163138.17074138304
2713,163106.74900354017
2714,163097.6448686073
2715,163098.60615639025
2716,163142.28389988712
2717,163098.8299507795
2718,163122.28928261338
2719,163056.5814807468
2720,163024.59590752478
2721,162996.1568884086
2722,163053.63613426374
2723,163042.06412667752
2724,163040.49169492238
2725,162998.8713036261
2726,163018.38390552235
2727,163062.43581411993
2728,163023.12261636864
2729,163006.7673715642
2730,162988.98830046866
2731,162966.6925036499
2732,162968.26916997254
2733,162987.25872053014
2734,163023.12725717065
2735,163004.6586239676
